RUNID,RESPNUM,CCGID,LATECODE,DESTMARK,DESTGEO,TERM,STRATA,ATYPE,AIRLINE,DEST,GATE,INTDATE,Q1,Q1A,Q1MIL,DEPTIME,PASSTIME,PASSMIN,Q2_1,Q3_1,Q4A,Q4B,Q4C,Q5,Q6,Q7,SAQ,Q8A,Q8B,Q8C,Q8D,Q8E,Q8F,Q8G,Q8H,Q8I,Q8J,Q8K,Q8L,Q8M,Q8N,Q10A,Q10B,Q10C,Q10D,Q10E,Q10F,Q11,Q12,Q13,Q13A1,Q13A2,Q13A3,Q14,Q15A,Q15B,Q16,Q17,Q18STATE,Q18ZIP,Q18COUNTRY,HOME,Q19,Q20,Q21,MAIL,LANG
98,2459,2338,1,4,2,1,2,1,12,ATLANTA,40,5,123000,2,12:30,14:20,01:50,110,3,2,1,1,2,2,2,1,2,4,4,4,5,5,5,5,5,5,6,6,6,6,4,5,6,6,6,6,5,4,2,,,,,9,5,4,2,3,GA,30094,US,12,7,1,1,1,1
98,2460,2339,1,4,2,1,2,1,12,ATLANTA,40,5,124500,2,12:45,14:20,01:35,95,1,5,2,2,1,2,2,3,2,3,3,6,4,3,3,6,6,4,4,3,6,2,3,0,0,0,0,0,0,3,2,,,,,1,4,4,2,1,CA,94608,US,3,5,1,0,1,1
98,2461,2340,1,4,2,1,2,1,12,ATLANTA,40,5,123000,2,12:30,14:20,01:50,110,1,2,1,2,1,2,2,4,2,4,3,3,3,3,3,2,2,3,3,4,3,3,3,3,3,3,3,3,3,5,2,,,,,4,3,4,2,1,CA,94558,US,9,5,1,4,1,1
98,2462,2341,1,4,2,1,2,1,12,ATLANTA,40,5,10000,2,13:00,14:20,01:20,80,3,9,2,2,2,2,2,1,2,3,2,6,1,3,3,6,6,2,6,4,6,6,3,5,5,5,5,5,5,5,2,,,,,1,2,5,2,1,CA,94720,US,3,2,2,0,1,1
98,2463,2342,1,4,2,1,2,1,12,ATLANTA,40,5,10000,2,13:00,14:20,01:20,80,3,9,2,1,2,1,2,3,2,3,2,2,2,3,3,6,6,2,6,4,6,2,3,4,6,4,3,3,3,4,2,,,,,1,4,4,2,3,GA,30096,US,12,5,2,0,1,1
98,2464,2343,1,4,2,1,2,1,12,ATLANTA,40,5,N,2,N,14:20,N,N,4,4,1,0,0,2,2,1,2,5,4,4,4,4,4,4,5,5,0,4,4,4,4,5,4,4,3,3,4,4,2,,,,,5,4,0,2,3,TN,37416,US,11,2,1,0,1,1
98,2465,2344,1,4,2,1,2,1,12,ATLANTA,40,5,10000,2,13:00,14:20,01:20,80,2,1,1,2,2,2,2,3,2,5,4,6,4,4,5,6,6,5,6,6,6,6,4,5,6,6,6,5,5,5,2,,,,,3,5,0,2,1,CA,94963,US,6,7,1,2,1,1
98,2466,2345,1,4,2,1,2,1,12,ATLANTA,40,5,10000,2,13:00,14:20,01:20,80,2,1,1,2,2,2,2,3,2,3,3,3,3,0,3,6,6,3,3,6,6,6,3,4,3,6,6,4,4,4,2,,,,,3,4,4,2,1,CA,94963,US,6,6,2,3,1,1
98,2467,2346,1,4,2,1,2,1,12,ATLANTA,40,5,123000,2,12:30,14:20,01:50,110,3,4,2,2,1,2,2,1,2,3,4,6,4,4,4,4,4,6,6,6,6,6,4,5,6,6,6,5,5,5,2,,,,,5,5,5,2,3,GA,31793,US,12,7,1,3,1,1
99,4169,1872,1,3,2,2,1,1,30,ORLANDO,54,5,80000,1,8:00,9:55,01:55,115,2,7,1,2,1,2,2,1,1,6,4,6,4,4,5,6,6,5,6,6,6,3,4,5,6,6,4,4,6,5,2,,,,,12,5,4,2,3,,,,99,7,2,1,1,1
99,4170,1873,1,3,2,2,1,1,30,ORLANDO,54,5,80000,1,8:00,9:55,01:55,115,2,4,1,2,1,2,2,2,1,4,6,6,5,0,5,6,6,4,6,4,6,6,5,5,6,5,6,6,5,5,2,,,,,5,5,5,2,3,,,,99,4,1,3,1,1
99,4171,1874,1,3,2,2,1,1,30,ORLANDO,54,5,73000,1,7:30,9:55,02:25,145,2,6,1,2,1,2,2,1,1,4,5,5,5,6,3,6,6,6,6,6,6,6,5,5,6,6,6,6,5,5,1,4,4,,,5,5,4,2,3,,,AUSTRALIA,19,6,1,1,1,1
99,4172,1875,1,3,2,2,1,1,30,ORLANDO,54,5,63000,1,6:30,9:55,03:25,205,1,4,1,2,1,2,2,4,1,4,4,4,5,4,4,6,6,3,5,4,6,3,4,4,5,4,3,4,4,5,1,4,12,,,7,5,5,2,1,CA,94086,US,4,4,1,4,1,1
99,4173,1876,1,3,2,2,1,1,30,ORLANDO,54,5,84000,1,8:40,9:55,01:15,75,2,4,1,0,0,2,2,1,2,5,3,3,4,4,4,3,3,6,6,6,6,6,3,5,6,6,0,5,5,5,1,4,,,,5,6,5,1,3,,,BELGIUM,15,0,0,4,1,1
99,4174,1877,1,3,2,2,1,1,30,ORLANDO,54,5,63000,1,6:30,9:55,03:25,205,2,1,1,2,2,2,2,2,2,6,6,3,3,4,3,3,3,3,4,6,4,6,4,4,6,6,6,6,4,4,2,,,,,9,3,3,2,1,CA,94928,US,7,3,2,1,1,1
99,4175,1878,1,3,2,2,1,1,30,ORLANDO,54,5,74500,1,7:45,9:55,02:10,130,8,3,1,2,2,2,2,2,2,3,3,4,3,5,5,5,5,4,4,5,6,5,4,4,4,4,4,4,4,5,2,,,,,11,4,5,2,4,FL,32837,US,12,2,1,3,1,1
100,4145,1879,1,4,1,2,2,1,30,LOS ANGELES,50,5,93500,1,9:35,11:10,01:35,95,1,6,2,2,2,2,2,4,1,4,4,4,5,5,5,6,6,5,5,5,5,5,4,5,5,6,5,5,4,5,1,3,4,,,5,5,4,2,1,CA,94115,US,1,3,1,3,1,1
100,4146,1880,1,4,1,2,2,1,30,LOS ANGELES,50,5,93000,1,9:30,11:10,01:40,100,6,1,2,1,2,2,2,1,1,6,6,6,5,6,4,6,6,5,6,6,4,6,4,5,6,6,6,6,6,4,2,,,,,7,5,5,2,1,CA,95070,US,4,4,2,1,1,1
100,4147,1881,1,4,1,2,2,1,30,LOS ANGELES,50,5,90000,1,9:00,11:10,02:10,130,6,3,2,2,1,2,2,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,5,4,2,,,,,11,6,6,2,4,CA,92119,US,10,6,2,2,1,1
100,4148,1882,1,4,1,2,2,1,30,LOS ANGELES,50,5,90000,1,9:00,11:10,02:10,130,2,2,1,2,1,2,2,1,1,4,2,4,5,4,5,6,6,5,6,6,6,6,4,5,6,6,6,4,5,5,2,,,,,1,5,1,2,1,CA,94541,US,3,4,1,4,1,1
100,4149,1883,1,4,1,2,2,1,30,LOS ANGELES,50,5,80000,1,8:00,11:10,03:10,190,1,1,1,2,2,2,2,1,1,6,6,6,4,4,5,6,6,5,6,6,6,6,4,5,6,6,6,6,5,5,1,5,11,,,9,5,5,2,1,CA,95403,US,7,3,1,2,1,1
100,4150,1884,1,4,1,2,2,1,30,LOS ANGELES,50,5,90000,1,9:00,11:10,02:10,130,2,5,1,2,2,2,2,3,1,4,5,5,5,5,4,6,6,4,6,5,6,6,5,5,6,5,6,5,5,5,1,5,11,,,1,5,5,2,1,CA,94720,US,3,2,2,1,1,1
100,4151,1885,1,4,1,2,2,1,30,LOS ANGELES,50,5,93000,1,9:30,11:10,01:40,100,3,2,0,1,2,1,2,3,2,5,5,5,5,5,5,6,6,4,6,5,6,6,5,5,6,4,6,5,5,5,2,,,,,5,5,5,2,3,CA,92691,US,10,7,2,3,1,1
100,4152,1886,1,4,1,2,2,1,30,LOS ANGELES,50,5,93500,1,9:35,11:10,01:35,95,1,1,2,2,1,1,1,3,2,5,3,3,5,5,5,6,6,1,2,4,3,6,3,5,3,5,6,5,4,5,2,,,,,7,5,5,1,1,CA,95117,US,4,4,1,2,1,1
100,4153,1887,1,4,1,2,2,1,30,LOS ANGELES,50,5,83000,1,8:30,11:10,02:40,160,2,5,1,1,2,1,2,3,2,3,3,3,4,4,4,3,4,3,6,4,6,6,4,4,6,4,6,4,4,4,2,,,,,1,4,4,1,1,CA,94720,US,3,2,2,1,1,1
100,4154,1888,1,4,1,2,2,1,30,LOS ANGELES,50,5,94500,1,9:45,11:10,01:25,85,2,5,0,1,0,2,2,4,2,4,4,4,4,4,4,4,4,5,3,5,3,4,4,5,4,5,5,5,5,4,2,,,,,1,5,5,2,1,CA,94609,US,3,4,1,3,1,1
101,4137,1889,1,4,2,2,2,1,8,NEW YORK-JFK,57,5,93500,1,9:35,12:30,02:55,175,1,5,2,2,2,2,2,3,1,4,6,4,5,5,5,6,6,6,6,5,6,4,5,5,6,4,4,6,4,5,2,,,,,5,5,5,2,3,CA,90292,US,10,5,1,4,1,1
101,4138,1890,1,4,2,2,2,1,8,NEW YORK-JFK,57,5,101500,1,10:15,12:30,02:15,135,2,5,1,2,2,2,2,1,1,4,6,6,5,4,4,6,6,6,6,4,6,6,4,4,6,3,6,6,3,4,2,,,,,1,5,4,2,3,VA,22203,US,12,7,2,4,1,1
101,4139,1891,1,4,2,2,2,1,8,NEW YORK-JFK,57,5,101500,1,10:15,12:30,02:15,135,6,2,2,2,1,2,2,4,1,6,6,6,4,4,3,4,4,6,6,6,6,6,4,5,6,4,6,6,5,5,2,,,,,12,4,3,2,3,OH,43082,US,11,0,1,3,1,1
101,4140,1892,1,4,2,2,2,1,8,NEW YORK-JFK,57,5,83000,1,8:30,12:30,04:00,240,2,9,1,2,1,2,2,1,1,6,3,6,5,5,5,6,6,4,6,5,6,5,5,5,6,5,5,4,6,5,2,,,,,5,5,5,2,3,,,ARGENTINA,14,5,1,4,1,1
101,4141,1893,1,4,2,2,2,1,8,NEW YORK-JFK,57,5,103000,1,10:30,12:30,02:00,120,1,4,1,2,1,2,2,3,1,3,3,4,4,4,4,6,6,3,3,4,6,4,4,4,6,4,6,3,4,4,2,,,,,12,5,4,2,1,CA,94587,US,3,3,1,2,1,1
101,4142,1894,1,4,2,2,2,1,8,NEW YORK-JFK,57,5,50000,1,5:00,12:30,07:30,450,3,1,1,2,1,2,1,1,2,3,5,0,5,0,4,4,4,4,4,5,6,6,4,5,5,5,6,5,5,4,2,,,,,6,5,3,2,3,,,UK,15,7,2,1,1,1
102,4132,1897,1,3,2,2,2,1,8,MIAMI,58,5,120000,2,12:00,13:30,01:30,90,1,2,1,2,1,2,2,2,1,6,5,6,5,6,6,6,6,6,6,6,6,6,3,5,6,6,6,5,6,5,2,,,,,3,5,3,2,3,IN,46074,US,11,5,1,3,1,1
102,4133,1898,1,3,2,2,2,1,8,MIAMI,58,5,110000,1,11:00,13:30,02:30,150,2,3,2,2,1,1,2,1,1,4,3,2,4,3,4,4,4,3,3,3,3,3,3,4,6,6,0,4,3,4,2,,,,,11,5,6,2,4,NY,11212,US,12,2,2,2,1,1
102,4134,1899,1,3,2,2,2,1,8,MIAMI,58,5,103000,1,10:30,13:30,03:00,180,1,9,2,1,1,2,2,3,1,4,3,6,5,5,5,5,5,5,5,5,6,5,5,5,6,5,5,5,5,5,1,3,3,6,5,34,4,4,2,2,CA,95348,US,10,4,1,3,1,1
102,4135,1900,1,3,2,2,2,1,8,MIAMI,58,5,110000,1,11:00,13:30,02:30,150,2,5,1,2,1,2,2,1,1,4,4,4,5,5,5,5,5,4,6,5,6,6,5,5,6,5,6,5,5,5,2,,,,,5,5,5,2,3,NY,11373,US,12,4,1,2,1,2
102,4136,1901,1,3,2,2,2,1,8,MIAMI,58,5,110000,1,11:00,13:30,02:30,150,1,3,2,1,1,1,2,6,2,4,4,4,4,4,4,4,4,6,6,6,6,6,4,5,5,5,5,5,5,4,2,,,,,11,4,4,2,4,NY,10021,US,12,3,2,3,1,1
103,4126,1902,1,2,2,2,2,1,30,WASHINGTON-D,51,5,62000,1,6:20,14:35,08:15,495,1,2,1,2,2,2,2,2,1,4,5,5,5,5,5,5,5,6,6,6,6,6,5,5,6,6,6,6,5,5,1,5,4,,,6,5,5,2,1,CA,94002,US,2,5,1,0,1,2
103,4127,1903,1,2,2,2,2,1,30,WASHINGTON-D,51,5,70000,1,7:00,14:35,07:35,455,2,3,2,2,1,2,2,1,1,4,2,6,4,6,3,6,6,6,6,6,6,6,3,4,6,6,6,6,3,5,2,,,,,11,5,6,2,4,CA,95301,US,10,7,1,0,1,2
103,4128,1904,1,2,2,2,2,1,30,WASHINGTON-D,51,5,123000,2,12:30,14:35,02:05,125,2,9,2,1,1,2,2,2,1,4,4,5,5,5,5,5,5,5,6,5,6,5,5,5,6,5,5,5,5,5,2,,,,,24,5,4,2,3,DC,22039,US,12,4,2,4,1,2
103,4129,1905,1,2,2,2,2,1,30,WASHINGTON-D,51,5,103000,1,10:30,14:35,04:05,245,1,4,1,2,1,2,2,1,1,4,4,6,4,4,4,6,6,6,6,6,6,6,4,5,6,6,6,6,5,5,2,,,,,5,3,4,2,3,MD,20850,US,12,3,1,0,1,2
103,4130,1906,1,2,2,2,2,1,30,WASHINGTON-D,51,5,120000,2,12:00,14:35,02:35,155,4,9,1,1,1,1,2,3,2,3,4,4,4,4,4,3,3,3,6,4,6,4,4,4,6,4,4,4,4,4,2,,,,,5,4,4,2,3,VA,22801,US,12,5,2,4,1,1
103,4131,1907,1,2,2,2,2,1,30,WASHINGTON-D,51,5,90000,1,9:00,14:35,05:35,335,2,8,0,2,1,1,0,2,2,5,5,5,5,5,5,5,5,5,6,6,6,6,5,0,6,6,6,4,4,4,1,5,,,,7,5,5,2,1,CA,95051,US,4,7,0,1,1,1
104,2193,340,1,3,8,4,2,1,28,TOKYO-NRT,92,5,100000,1,10:00,13:00,03:00,180,1,2,1,2,2,2,2,3,1,3,3,3,4,4,3,6,6,3,4,6,6,6,4,4,4,6,6,3,3,4,2,,,,,7,5,4,2,1,CA,95134,US,4,5,1,4,1,1
104,2194,341,1,3,8,4,2,1,28,TOKYO-NRT,92,5,104500,1,10:45,13:00,02:15,135,2,6,1,1,2,2,2,1,1,3,3,4,4,4,4,6,4,4,6,6,6,6,4,5,6,6,6,4,4,4,2,,,,,5,3,4,1,3,,,THAILAND,16,3,2,2,1,1
104,2195,342,1,3,8,4,2,1,28,TOKYO-NRT,92,5,93000,1,9:30,13:00,03:30,210,1,3,2,2,1,0,2,1,1,6,3,3,4,4,4,6,6,6,6,6,6,6,4,4,6,6,6,4,4,4,2,,,,,11,1,6,1,4,,,JAPAN,16,5,1,4,1,4
104,2196,343,1,3,8,4,2,1,28,TOKYO-NRT,92,5,93000,1,9:30,13:00,03:30,210,1,3,2,1,1,2,2,1,1,6,2,2,2,5,2,6,6,6,6,6,6,6,6,5,6,6,6,3,5,3,2,,,,,11,5,6,1,4,,,JAPAN,16,7,1,3,1,4
104,2197,344,1,3,8,4,2,1,28,TOKYO-NRT,92,5,93000,1,9:30,13:00,03:30,210,1,3,2,2,1,1,2,2,1,6,4,4,5,5,5,6,5,5,6,5,6,4,5,5,6,5,4,4,4,5,2,,,,,11,4,4,2,4,,,JAPAN,16,5,1,3,1,4
104,2198,345,1,3,8,4,2,1,28,TOKYO-NRT,92,5,94500,1,9:45,13:00,03:15,195,2,3,2,3,3,0,2,1,2,5,4,6,4,4,4,6,3,6,6,6,6,6,4,5,6,6,6,4,5,5,2,,,,,11,5,6,2,4,CO,80236,US,10,6,2,1,1,1
104,2199,346,1,3,8,4,2,1,28,TOKYO-NRT,92,5,81200,1,8:12,13:00,04:48,288,1,3,2,1,2,2,1,2,2,4,4,4,4,4,4,6,6,6,6,6,6,6,4,4,6,6,6,4,4,5,3,,,,,11,5,3,2,4,,,VIETNAM,16,4,1,1,1,1
104,2200,347,1,3,8,4,2,1,28,TOKYO-NRT,92,5,90000,1,9:00,13:00,04:00,240,1,2,1,1,1,1,2,1,2,3,4,3,3,3,2,6,4,6,6,6,6,6,4,5,6,6,6,4,4,5,2,,,,,24,5,3,2,3,IL,62269,US,11,5,1,4,1,1
104,2201,348,1,3,8,4,2,1,28,TOKYO-NRT,92,5,103000,1,10:30,13:00,02:30,150,1,3,2,2,2,2,2,1,2,4,4,3,4,4,4,4,4,6,6,6,6,6,4,5,6,6,6,6,6,5,2,,,,,11,5,6,2,4,CA,90277,US,10,3,1,2,1,1
104,2202,349,1,3,8,4,2,1,28,TOKYO-NRT,92,5,94500,1,9:45,13:00,03:15,195,2,3,2,1,1,2,2,1,2,3,3,2,3,3,2,6,6,6,6,6,6,6,3,3,6,6,6,3,3,4,2,,,,,11,3,6,1,4,CO,80425,US,10,3,2,2,1,1
104,2203,350,1,3,8,4,2,1,28,TOKYO-NRT,92,5,100000,1,10:00,13:00,03:00,180,1,4,2,1,2,1,2,3,2,5,2,3,4,3,3,4,4,6,6,6,6,6,4,4,6,6,6,3,3,5,1,3,,,,1,5,4,2,3,,,JAPAN,16,5,1,3,1,1
104,2204,351,1,3,8,4,2,1,28,TOKYO-NRT,92,5,100000,1,10:00,13:00,03:00,180,2,3,0,1,1,2,2,1,2,4,4,4,3,4,4,6,6,6,6,6,6,6,4,4,6,6,6,4,4,5,2,,,,,11,4,6,2,4,CO,80204,US,10,4,1,4,1,1
104,2205,352,1,3,8,4,2,1,28,TOKYO-NRT,92,5,100000,1,10:00,13:00,03:00,180,2,3,2,1,3,1,2,1,2,3,3,3,4,4,4,6,6,6,6,6,6,6,3,4,6,6,6,6,4,5,2,,,,,11,5,6,2,4,CO,80204,US,10,4,2,4,1,1
104,2206,353,1,3,8,4,2,1,28,TOKYO-NRT,92,5,93000,1,9:30,13:00,03:30,210,2,3,2,2,2,2,2,1,2,4,6,2,4,5,5,6,6,6,6,6,6,6,4,4,6,6,6,6,4,3,2,,,,,11,5,4,2,4,NH,3102,US,12,4,2,1,1,1
104,2207,354,1,3,8,4,2,1,28,TOKYO-NRT,92,5,104000,1,10:40,13:00,02:20,140,3,3,2,2,2,2,2,1,2,6,6,6,3,3,2,6,6,6,6,6,6,6,3,4,6,6,6,6,4,4,2,,,,,11,3,6,1,4,MD,,US,12,6,2,3,1,1
104,2208,355,1,3,8,4,2,1,28,TOKYO-NRT,92,5,93000,1,9:30,13:00,03:30,210,3,3,1,1,1,2,2,1,2,4,4,3,4,4,4,6,4,6,6,6,6,6,4,5,6,6,6,5,5,5,2,,,,,11,4,4,2,4,MA,2474,US,12,2,2,3,1,1
104,2209,356,1,3,8,4,2,1,28,TOKYO-NRT,92,5,90000,1,9:00,13:00,04:00,240,4,3,2,3,3,1,2,2,2,3,3,2,3,3,3,2,2,6,6,6,6,6,6,4,4,4,4,4,3,3,3,,,,,11,2,3,3,4,,,,99,1,1,0,1,1
104,2210,357,1,3,8,4,2,1,28,TOKYO-NRT,92,5,93000,1,9:30,13:00,03:30,210,1,5,2,2,1,2,2,4,2,4,4,4,5,5,5,6,6,5,5,6,5,6,4,5,4,6,6,4,4,4,1,4,,,,1,4,4,2,1,CA,94568,US,3,5,1,3,1,1
104,2211,358,1,3,8,4,2,1,28,TOKYO-NRT,92,5,103000,1,10:30,13:00,02:30,150,1,9,1,1,2,2,2,1,2,3,3,4,3,3,4,4,4,4,6,4,6,4,4,6,6,3,4,6,2,3,2,,,,,7,3,2,2,3,,,JAPAN,16,3,2,2,1,4
104,2212,359,1,3,8,4,2,1,28,TOKYO-NRT,92,5,115000,1,11:50,13:00,01:10,70,1,3,2,2,2,2,2,0,2,6,6,3,1,3,1,1,1,6,6,6,6,6,3,2,6,6,6,6,2,3,2,,,,,11,1,6,1,4,,,,99,4,2,5,1,4
104,2213,360,1,3,8,4,2,1,28,TOKYO-NRT,92,5,113000,1,11:30,13:00,01:30,90,1,2,0,1,0,2,1,2,2,6,3,3,2,3,3,6,6,6,6,6,6,6,3,4,6,6,6,0,4,3,2,,,,,14,3,6,1,0,,,,99,3,2,2,1,1
104,2214,361,1,3,8,4,2,1,28,TOKYO-NRT,92,5,100000,1,10:00,13:00,03:00,180,6,3,2,2,2,2,2,1,2,6,6,6,6,3,2,6,6,6,6,6,6,6,3,6,6,6,6,6,3,3,2,,,,,11,3,6,2,4,TX,77054,US,11,3,2,1,1,4
104,2215,362,1,3,8,4,2,1,28,TOKYO-NRT,92,5,113000,1,11:30,13:00,01:30,90,4,3,2,2,2,1,1,1,2,4,4,3,2,3,2,3,2,4,3,3,4,3,3,5,4,4,3,4,3,4,1,4,,,,11,4,3,3,4,ND,58707,US,11,2,1,5,1,4
105,120,363,1,2,8,4,2,2,23,SEOUL,97,5,120000,2,12:00,14:10,02:10,130,1,4,1,1,2,2,0,1,1,6,6,3,5,3,3,6,6,6,6,6,6,6,3,5,6,6,6,6,5,5,2,,,,,5,5,3,2,3,,,KOREA,16,3,1,1,1,1
105,121,364,1,2,8,4,2,2,23,SEOUL,97,5,120000,2,12:00,14:10,02:10,130,1,3,2,1,1,0,0,3,1,3,3,2,5,4,5,4,4,5,6,5,6,5,3,5,6,4,4,4,4,4,1,5,5,4,,11,4,3,2,4,,,INDIA,16,3,1,2,1,1
105,122,365,1,2,8,4,2,2,23,SEOUL,97,5,93000,1,9:30,14:10,04:40,280,8,6,1,1,1,2,2,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,4,2,3,6,4,4,4,2,,,,,5,4,4,2,1,CA,94720,US,3,2,1,2,1,1
105,123,366,1,2,8,4,2,2,23,SEOUL,97,5,94000,1,9:40,14:10,04:30,270,1,3,2,1,2,1,2,1,2,3,2,2,4,4,4,4,4,6,6,6,6,6,3,4,6,6,6,6,4,4,2,,,,,11,4,4,2,4,,,SINGAPORE,16,3,2,2,1,1
105,124,367,1,2,8,4,2,2,23,SEOUL,97,5,114000,1,11:40,14:10,02:30,150,6,2,1,1,2,2,2,2,2,4,3,3,5,3,4,5,5,1,5,4,3,6,3,3,3,3,4,4,3,5,2,,,,,5,4,4,2,1,CA,,US,90,3,1,0,1,1
105,125,368,1,2,8,4,2,2,23,SEOUL,97,5,113000,1,11:30,14:10,02:40,160,3,2,1,2,2,2,2,1,2,4,4,4,4,3,4,4,6,3,4,4,6,6,4,4,3,4,6,4,4,5,2,,,,,7,4,2,1,0,,,,99,5,2,1,1,1
105,126,369,1,2,8,4,2,2,23,SEOUL,97,5,85500,1,8:55,14:10,05:15,315,1,3,1,0,1,2,2,3,2,4,4,3,4,6,4,4,4,6,6,6,4,6,4,4,4,6,6,4,4,5,2,,,,,11,4,4,2,4,,,MALAYSIA,16,3,1,1,1,1
105,127,370,1,2,8,4,2,2,23,SEOUL,97,5,113000,1,11:30,14:10,02:40,160,8,7,1,2,1,2,2,1,2,4,3,3,5,5,5,5,5,3,4,5,4,4,4,5,5,5,4,5,4,5,2,,,,,7,5,5,2,3,,,SOUTH KOREA,16,2,1,1,1,1
105,128,371,1,2,8,4,2,2,23,SEOUL,97,5,100000,1,10:00,14:10,04:10,250,4,6,1,2,1,2,2,2,2,6,2,6,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,,,,1,3,3,2,1,CA,,US,3,2,1,0,1,1
105,129,372,1,2,8,4,2,2,23,SEOUL,97,5,43000,2,16:30,14:10,21:40,1300,3,3,1,1,2,2,2,3,2,5,6,4,5,5,5,5,5,5,6,5,6,6,5,5,6,5,6,6,5,5,1,5,5,,,11,5,5,2,4,TX,78418,US,11,2,2,2,1,1
105,130,373,1,2,8,4,2,2,23,SEOUL,97,5,100000,1,10:00,14:10,04:10,250,2,2,1,1,1,2,2,3,2,4,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,2,,,,,1,5,5,2,1,CA,94555,US,3,3,1,2,1,1
105,131,374,1,2,8,4,2,2,23,SEOUL,97,5,82000,1,8:20,14:10,05:50,350,4,3,1,1,1,1,2,1,2,4,4,4,4,3,4,4,4,6,6,6,6,6,4,5,6,6,6,4,4,4,1,4,4,,,11,5,4,2,4,AZ,85048,US,10,2,2,2,1,1
105,132,375,1,2,8,4,2,2,23,SEOUL,97,5,113000,1,11:30,14:10,02:40,160,3,2,1,2,2,2,2,1,2,4,4,4,4,3,4,6,6,3,3,4,6,4,4,5,5,5,5,5,5,5,2,,,,,7,5,2,1,3,,,AUSTRALIA,19,5,1,2,1,1
105,133,376,1,2,8,4,2,2,23,SEOUL,97,5,110000,1,11:00,14:10,03:10,190,1,6,1,1,1,2,2,1,2,2,2,2,4,2,3,4,4,4,6,4,6,3,3,4,4,4,4,4,4,4,1,4,,,,5,4,3,3,3,,,SINGAPORE,16,0,2,2,1,1
105,134,377,1,2,8,4,2,2,23,SEOUL,97,5,74000,1,7:40,14:10,06:30,390,2,3,2,2,2,2,2,3,2,5,4,3,2,2,1,6,2,6,6,6,6,6,4,5,6,4,6,3,4,5,2,,,,,11,5,2,2,4,CA,92057,US,10,5,1,3,1,1
105,135,378,1,2,8,4,2,2,23,SEOUL,97,5,113500,1,11:35,14:10,02:35,155,1,3,2,1,1,1,1,2,2,3,2,3,4,4,4,3,3,4,6,3,6,6,3,4,6,4,6,3,3,3,2,,,,,11,3,6,2,4,,,SINGAPORE,16,3,1,2,1,1
105,136,379,1,2,8,4,2,2,23,SEOUL,97,5,113000,1,11:30,14:10,02:40,160,5,3,1,1,1,2,2,1,2,6,6,4,4,4,4,4,4,4,4,4,6,6,4,4,6,4,6,6,4,4,2,,,,,11,4,4,2,4,,,SINGAPORE,16,2,2,1,1,1
105,137,380,1,2,8,4,2,2,23,SEOUL,97,5,120000,2,12:00,14:10,02:10,130,2,2,1,2,2,2,2,2,2,4,3,6,4,3,4,4,4,3,3,4,6,6,4,4,6,4,6,4,3,4,2,,,,,1,3,3,2,1,CA,,US,4,3,1,3,1,1
105,138,381,1,2,8,4,2,2,23,SEOUL,97,5,110000,1,11:00,14:10,03:10,190,1,8,1,0,1,2,2,3,2,3,3,3,5,4,4,4,4,3,4,4,4,4,4,5,5,5,5,4,5,4,2,,,,,7,5,5,2,1,CA,94086,US,4,4,1,3,1,1
105,139,382,1,2,8,4,2,2,23,SEOUL,97,5,121000,2,12:10,14:10,02:00,120,2,2,1,2,2,1,2,1,2,2,3,2,5,3,4,3,3,3,3,3,3,3,3,5,4,4,4,5,4,4,2,,,,,5,3,3,2,1,CA,,US,3,2,1,0,1,1
105,140,383,1,2,8,4,2,2,23,SEOUL,97,5,94000,1,9:40,14:10,04:30,270,1,3,2,1,1,1,2,1,2,3,3,3,3,3,0,6,6,6,6,6,6,6,3,0,6,6,6,4,4,4,2,,,,,11,4,3,2,4,,,SINGAPORE,16,4,2,2,1,1
105,141,384,1,2,8,4,2,2,23,SEOUL,97,5,100000,1,10:00,14:10,04:10,250,2,6,1,2,1,0,0,2,2,4,2,6,0,3,4,2,2,6,6,1,6,6,3,5,4,4,6,2,4,5,2,,,,,1,4,1,0,1,CA,000000Z94720,US,3,2,1,1,1,1
105,142,385,1,2,8,4,2,2,23,SEOUL,97,5,111500,1,11:15,14:10,02:55,175,1,4,1,1,2,1,2,3,2,2,3,2,3,3,4,6,6,6,6,6,6,6,3,4,6,6,6,4,4,4,2,,,,,7,6,6,2,1,CA,95118,US,4,6,1,0,1,1
